id,url,name,description,num_stars,num_forks,num_issues,num_commits,num_contributors,active_days,last_commit_at,num_functions,used_platforms,used_frameworks,num_packages,num_published_packages,num_faas_handlers,num_faas_runtime_dependencies
19446839,https://github.com/codevise/pageflow,pageflow,Multimedia story telling for the web.,682,125,2106,6100,18,3663,2024-05-15T15:33:58Z,0,,,5,0,0,0
19498290,https://github.com/zooniverse/Panoptes-Front-End,Panoptes-Front-End,Front end for zooniverse/Panoptes,64,76,7090,8468,72,3653,2024-05-06T19:26:48Z,0,,,1,0,0,0
19587811,https://github.com/mapbox/cardboard,cardboard,tile indexed geo database interface.,52,10,203,525,13,3609,2024-03-25T18:44:30Z,0,,,1,0,0,0
19745493,https://github.com/eclipsesource/tabris-js,tabris-js,Create native mobile apps in JavaScript or TypeScript.,1397,172,2284,2845,20,3555,2024-02-05T18:39:32Z,0,,,2,0,0,0
20318318,https://github.com/IonicaBizau/regex-parser.js,regex-parser.js,:expressionless: A module that parses a string as regular expression and returns the parsed value,30,5,21,64,4,3508,2024-01-02T09:46:59Z,0,,,1,0,0,0
20534382,https://github.com/victorquinn/memcache-plus,memcache-plus,Memcache Plus - Better memcache for node,55,31,113,208,14,3458,2023-11-23T15:01:02Z,0,,,1,0,0,0
20790599,https://github.com/tidepool-org/uploader,uploader,An Electron app for uploading diabetes device data to Tidepool's backend,113,84,1631,10576,35,3610,2024-04-23T10:30:18Z,0,,,2,0,0,0
20957780,https://github.com/pusher/pusher-http-node,pusher-http-node,Node.js client to interact with the Pusher Channels REST API,272,67,203,356,36,4476,2023-11-13T19:35:52Z,0,,,1,0,0,0
21331090,https://github.com/4ian/GDevelop,GDevelop,":video_game: Open-source, cross-platform game engine designed to be used by everyone.",5678,692,6257,8612,81,5225,2024-05-15T14:38:51Z,0,,,11,0,0,0
21347346,https://github.com/NativeScript/nativescript-cli,nativescript-cli,Command-line interface for building NativeScript apps,1037,193,5772,6498,103,3605,2024-05-13T14:52:49Z,0,,,3,0,0,0
21397374,https://github.com/gx0r/connect-session-knex,connect-session-knex,"A knex.js session store for express-session, supporting PostgreSQL, MySQL, MariaDB, Oracle and SQLite.",89,64,97,267,39,4424,2023-11-04T13:54:31Z,0,,,1,0,0,0
21419780,https://github.com/leancloud/javascript-sdk,javascript-sdk,LeanCloud JavaScript SDK,337,114,675,1126,20,3388,2023-10-11T03:36:55Z,0,,,1,0,0,0
23088740,https://github.com/axios/axios,axios,Promise based HTTP client for the browser and node.js,103788,10690,6159,1527,419,3550,2024-05-07T18:26:46Z,0,,,1,0,0,0
23187520,https://github.com/Dyalog/ride,ride,Remote IDE for Dyalog APL,194,29,1224,4105,21,3532,2024-04-22T10:27:22Z,0,,,1,0,0,0
23404128,https://github.com/alephdata/aleph,aleph,Search and browse documents and data; find the people and companies you look for.,1939,257,3685,10926,60,3547,2024-05-13T14:45:37Z,0,,,1,0,0,0
23827712,https://github.com/ro14nd-talks/archive,archive,Slide Decks of my talks,14,2,7,99,2,3377,2023-12-08T13:23:10Z,0,,,9,0,0,0
23831356,https://github.com/goto-bus-stop/wikibattle,wikibattle,1v1 races through Wikipedia article links.,39,4,342,397,7,3227,2023-07-11T08:49:42Z,0,,,1,0,0,0
23928410,https://github.com/ilios/frontend,frontend,Ilios Frontend,27,27,5626,26068,24,3533,2024-05-14T19:38:02Z,0,,,12,0,0,0
24063576,https://github.com/semantic-release/semantic-release,semantic-release,:package::rocket: Fully automated version management and package publishing,19649,1637,2809,1488,218,3255,2024-05-10T17:49:33Z,0,,,1,0,0,0
24075898,https://github.com/launchdarkly/node-server-sdk,node-server-sdk,LaunchDarkly Server-side SDK for Node,80,70,290,730,37,3455,2024-03-01T18:31:06Z,0,,,1,0,0,0
24306221,https://github.com/kimmobrunfeldt/progressbar.js,progressbar.js,Responsive and slick progress bars ,7754,1422,304,434,11,3305,2023-10-09T16:44:23Z,0,,,1,0,0,0
24712181,https://github.com/Trustroots/trustroots,trustroots,"Travellers' community for sharing, hosting and getting people together.",394,136,2673,5158,161,3926,2024-02-20T12:30:27Z,0,,,2,0,0,0
25067518,https://github.com/leancloud/docs,docs,LeanCloud Documentation,606,249,4157,8217,78,3078,2023-03-16T09:18:23Z,0,,,2,0,0,0
25425847,https://github.com/josdejong/typed-function,typed-function,Runtime type-checking for JavaScript functions,69,20,168,410,10,3251,2023-09-13T12:32:20Z,0,,,2,0,0,0
25514942,https://github.com/guardian/recommendations,recommendations,Recommendations for how to develop software at the Guardian,64,5,164,421,47,3480,2024-05-01T11:14:32Z,0,,,0,0,0,0
25528021,https://github.com/simov/grant,grant,OAuth Proxy,4019,256,299,1187,45,3547,2024-03-08T01:23:48Z,0,,,1,0,0,0
25780780,https://github.com/AlaSQL/alasql,alasql,"AlaSQL.js - JavaScript SQL database for browser and Node.js. Handles both traditional relational tables and nested JSON data (NoSQL). Export, store, and import data from localStorage, IndexedDB, or Excel.",6875,638,1907,2181,89,3474,2024-04-30T19:16:45Z,0,,,1,0,0,0
26288807,https://github.com/nhoizey/nicolas-hoizey.com,nicolas-hoizey.com,"The personal website/blog from Nicolas Hoizey, built with https://pack11ty.dev/",87,36,2215,9423,16,3478,2024-05-15T18:01:49Z,0,,,1,0,0,0
26506782,https://github.com/GlobalNOC/OESS,OESS,"The Network Development and Deployment Initiative (NDDI), a partnership between Internet2, Indiana University and others was formed to create a new network platform and complementary software, which together will support global scientific research in a revolutionary new way. The Open Exchange Software Suite (OESS) is the first software product to emerge from this partnership. Internet2's 100G nationwide AL2S network is also a product of this effort.",28,25,1468,5478,19,4044,2023-02-14T20:03:42Z,0,,,1,0,0,0
26554081,https://github.com/npm/validate-npm-package-name,validate-npm-package-name,Is the given string an acceptable npm package name?,290,44,112,104,15,3463,2024-05-06T16:57:52Z,0,,,1,0,0,0
26785339,https://github.com/SchemaStore/schemastore,schemastore,A collection of JSON schema files including full API,2821,1528,3780,3495,455,3467,2024-05-15T17:27:39Z,0,,,2,0,0,0
26836024,https://github.com/cubehouse/themeparks,themeparks,"Unofficial API for accessing ride wait times and schedules for Disneyland, Disney World, Universal Studios, and many more parks",532,125,378,1531,31,3039,2023-03-15T21:33:47Z,0,,,1,0,0,0
27005321,https://github.com/Galooshi/import-js,import-js,A tool to simplify importing JS modules,523,70,621,1597,29,3429,2024-04-12T04:48:10Z,0,,,1,0,0,0
27050722,https://github.com/motdotla/node-lambda,node-lambda,Command line tool to locally run and deploy your node.js application to Amazon Lambda,1343,188,726,623,68,3383,2024-02-27T18:46:37Z,0,,,1,0,2,0
27193779,https://github.com/nodejs/node,node,Node.js JavaScript runtime ✨🐢🚀✨,103118,27642,51020,41365,443,5568,2024-05-15T16:02:33Z,0,,,17,0,0,0
27393375,https://github.com/BaseAdresseNationale/adresse.data.gouv.fr,adresse.data.gouv.fr,Le site officiel de l'Adresse,153,30,1720,4448,36,3450,2024-05-13T05:56:00Z,0,,,1,0,0,0
27411729,https://github.com/18F/analytics-reporter,analytics-reporter,Lightweight analytics reporting and publishing tool for Digital Analytics Program's Google Analytics 360 data.,621,162,824,983,30,3424,2024-04-11T15:42:03Z,0,,,1,0,0,0
27598583,https://github.com/owncloud/gallery,gallery,":sunrise: Gallery app for ownCloud, which includes previews for all supported media files",88,64,863,1372,51,3142,2023-07-13T08:09:58Z,0,,,0,0,0,0
27612143,https://github.com/lazywithclass/winston-cloudwatch,winston-cloudwatch,Send logs to Amazon Cloudwatch using Winston.,255,104,229,304,45,3434,2024-04-30T15:14:45Z,0,,,1,0,0,0
27690646,https://github.com/dbader/node-datadog-metrics,node-datadog-metrics,Buffered metrics reporting via the DataDog HTTP API,137,60,116,196,16,3217,2023-09-28T20:21:56Z,0,,,1,0,0,0
27732028,https://github.com/GTNewHorizons/GT-New-Horizons-Modpack,GT-New-Horizons-Modpack,"New Modpack with Gregtech, Thaumcraft and Witchery",804,257,16084,7974,202,3443,2024-05-12T21:05:50Z,0,,,0,0,0,0
27985445,https://github.com/ember-cli/broccoli-terser-sourcemap,broccoli-terser-sourcemap,Broccoli filter to uglify with sourcemaps,10,35,315,344,26,3244,2023-10-31T20:28:18Z,0,,,1,0,0,0
28526952,https://github.com/Laisky/laisky-blog,laisky-blog,Blog project for myself,13,3,178,1397,4,3424,2024-05-12T06:55:37Z,0,,,1,0,0,0
28612154,https://github.com/oracle/node-oracledb,node-oracledb,Oracle Database driver for Node.js maintained by Oracle Corp.,2213,1067,1613,2616,6,3419,2024-05-10T07:55:16Z,0,,,1,0,0,0
28964997,https://github.com/adblockplus/adblockplus,adblockplus,Shared Adblock Plus UI code,22,30,47,1233,22,3423,2024-04-29T15:12:39Z,0,,,1,0,0,0
28978741,https://github.com/formix/infernal-engine,infernal-engine,A Tool to Build NodeJS and Web Based Expert Systems,37,3,59,276,4,2992,2023-03-19T17:42:02Z,0,,,1,0,0,0
29097127,https://github.com/terser/terser,terser,"🗜 JavaScript parser, mangler and compressor toolkit for ES6+",8371,366,1518,3354,225,4355,2024-04-29T14:42:34Z,0,,,3,0,0,0
29335461,https://github.com/leancloud/js-realtime-sdk,js-realtime-sdk,LeanCloud Realtime Message JavaScript SDK,201,86,698,1039,13,2973,2023-03-08T08:50:18Z,0,,,5,0,0,0
29405654,https://github.com/ashiina/lambda-local,lambda-local,Commandline tool to run Amazon Lambda function on local machines.,725,101,248,377,36,3374,2024-04-13T21:57:07Z,0,,,1,0,0,0
29455960,https://github.com/sanctuary-js/sanctuary,sanctuary,:see_no_evil: Refuge from unsafe JavaScript,3009,94,743,938,31,3281,2024-01-07T16:05:13Z,0,,,1,0,0,0
29514104,https://github.com/decaporg/decap-cms,decap-cms,A Git-based CMS for Static Site Generators,17459,3012,7037,4323,444,2973,2024-04-16T10:25:21Z,0,netlify,netlify,37,0,1,0
29561741,https://github.com/opencomponents/oc,oc,"OpenComponents, serverless in the front-end world for painless micro-frontends delivery",1387,121,1366,3932,49,3368,2024-04-11T07:06:20Z,0,,,2,0,0,0
29844854,https://github.com/hexojs/hexo-uglify,hexo-uglify,Minify JavaScript files with UglifyJS.,14,10,410,186,14,3282,2024-01-22T07:11:23Z,0,,,1,0,0,0
29849956,https://github.com/node-fetch/node-fetch,node-fetch,A light-weight module that brings the Fetch API to Node.js,8623,996,1618,640,107,3102,2023-07-25T11:49:44Z,0,,,1,0,0,0
29863775,https://github.com/BanManagement/BanManager-WebUI,BanManager-WebUI,Web interface for BanManager using Next.js/React/GraphQL,57,36,1439,1665,10,3374,2024-04-21T08:37:00Z,0,,,2,0,0,0
30027163,https://github.com/webrtcHacks/adapter,adapter,Shim to insulate apps from spec changes and prefix differences. Latest adapter.js release:,3562,845,1157,3069,70,3866,2024-04-20T23:29:06Z,0,,,1,0,0,0
30144265,https://github.com/ruby-grape/grape-swagger-rails,grape-swagger-rails,Swagger UI as Rails Engine for grape-swagger gem.,248,190,118,170,33,4019,2024-04-06T14:27:42Z,0,,,0,0,0,0
30432649,https://github.com/kanaka/miniMAL,miniMAL,"A Delightfully Diminutive Lisp. Implemented in < 1 KB of JavaScript with JSON source, macros, tail-calls, JS interop, error-handling, and more.",621,32,7,78,3,3334,2024-03-19T00:30:43Z,0,,,2,0,0,0
30712202,https://github.com/yjs/y-webrtc,y-webrtc,WebRTC Connector for Yjs,406,102,66,138,15,3363,2024-04-28T12:26:30Z,0,,,1,0,0,0
30769563,https://github.com/ioBroker/ioBroker.sayit,ioBroker.sayit,Text to speech for ioBroker,30,22,313,544,28,3285,2024-02-11T16:46:07Z,0,,,1,0,0,0
30882668,https://github.com/mapbox/dynamodb-replicator,dynamodb-replicator,module for dynamodb multi-region replication ,130,48,114,267,12,3367,2024-05-06T15:03:30Z,0,,,1,0,0,0
30971013,https://github.com/Kinvey/js-sdk,js-sdk,Kinvey JS SDKs,25,27,617,4375,27,4141,2023-07-25T10:59:17Z,0,,,8,0,0,0
31629751,https://github.com/cypress-io/cypress,cypress,"Fast, easy and reliable testing for anything that runs in a browser.",46024,3087,21568,20484,415,3632,2024-05-15T16:57:38Z,0,,,54,0,0,0
31708026,https://github.com/awslabs/aws-lambda-redshift-loader,aws-lambda-redshift-loader,Amazon Redshift Database Loader implemented in AWS Lambda,596,172,247,347,25,3053,2023-07-14T11:22:06Z,2,aws,aws_cloudformation_and_sam,1,0,2,0
31768514,https://github.com/moscajs/aedes,aedes,"Barebone MQTT broker that can run on any stream server, the node way",1727,222,915,815,52,3404,2024-05-07T09:46:53Z,0,,,1,0,0,0
31829770,https://github.com/PatrickJS/PatrickJS-starter,PatrickJS-starter,MFE Starter,10339,4936,2070,1807,177,3136,2023-10-07T21:13:11Z,0,firebase;netlify,firebase;netlify,1,0,0,0
31834636,https://github.com/tpetricek/Talks,Talks,":mortar_board: Slides from my recent talks on data science, data journalism, F#, programming language research and philosophy.",89,14,229,207,2,3168,2023-11-08T22:16:30Z,0,,,20,0,0,0
32302012,https://github.com/metafloor/bwip-js,bwip-js,Barcode Writer in Pure JavaScript,1748,279,329,188,5,3291,2024-03-19T15:56:04Z,0,,,1,0,0,0
32531480,https://github.com/js-cookie/js-cookie,js-cookie,"A simple, lightweight JavaScript API for handling browser cookies",21550,2077,819,922,54,5363,2024-04-09T12:10:53Z,0,,,1,0,0,0
32916096,https://github.com/HSLdevcom/digitransit-ui,digitransit-ui,"Digitransit UI (""Reittiopas.fi"")",234,127,5001,23098,67,3338,2024-05-15T12:23:30Z,0,,,35,0,0,0
33263118,https://github.com/gorhill/uBlock,uBlock,uBlock Origin - An efficient blocker for Chromium and Firefox. Fast and lean.,42638,2887,3834,12266,104,3614,2024-05-15T01:51:27Z,0,,,3,0,0,0
33557727,https://github.com/IonicaBizau/git-url-parse,git-url-parse,:v: A high level git url parser for common git providers.,175,49,158,272,19,3192,2024-01-02T09:43:37Z,0,,,1,0,0,0
33578240,https://github.com/js-org/js.org,js.org,Dedicated to JavaScript and its awesome community since 2015 ,5058,3319,8901,12662,433,3326,2024-05-15T15:06:59Z,0,,,0,0,0,0
34061425,https://github.com/veliovgroup/Meteor-Files,Meteor-Files,"🚀 Upload files via DDP or HTTP to ☄️ Meteor server FS, AWS, GridFS, DropBox or Google Drive. Fast, secure and robust.",1113,165,888,1136,41,2934,2023-04-28T13:18:29Z,0,,,0,0,0,0
34700695,https://github.com/leancloud/node-js-getting-started,node-js-getting-started,LeanEngine Node.js getting started.,132,118,44,110,13,2856,2023-02-20T06:49:55Z,0,,,1,0,0,0
35264326,https://github.com/NIFCLOUD-mbaas/ncmb_js,ncmb_js,ニフクラ mobile backend JavaScript SDK ,29,27,320,1178,30,3170,2023-10-16T05:08:41Z,0,,,1,0,0,0
35640229,https://github.com/rollup/rollup,rollup,Next-generation ES module bundler,24700,1427,5460,5618,354,3273,2024-04-30T07:38:28Z,0,,,19,0,0,0
35786536,https://github.com/watchdogpolska/poradnia,poradnia,Oprogramowanie ma na celu usprawnienie obsługi klientów Sieci Obywatelskiej Watchdog Polska oraz zwiększenie efektywności wsparcia ze strony praktykantów i ekspertów zewnętrznych. Dokonywana ma być także podstawowa analiza statystyczna pracy.,26,14,1517,3008,20,3453,2024-05-15T07:52:00Z,0,,,2,0,0,0
35861629,https://github.com/opencollective/opencollective-api,opencollective-api,Open Collective's API. A GraphQL API powered by Sequelize and PostgreSQL.,392,259,9793,18126,89,3347,2024-05-15T10:12:25Z,0,,,1,0,0,0
36437041,https://github.com/artilleryio/artillery,artillery,"Load testing at cloud-scale. Serverless & distributed out-of-the-box. Load test with Playwright. Load test HTTP APIs, GraphQL, WebSocket, and more. Use any Node.js module. Never fail to scale with Artillery!",7411,476,2104,3428,123,3274,2024-05-14T15:41:48Z,0,,,16,0,0,0
36463352,https://github.com/cloud-gov/pages-core,pages-core,cloud.gov Pages is a publishing platform for modern 21st Century IDEA websites.,270,74,4463,7172,41,3275,2024-05-15T15:59:44Z,0,,,3,0,0,0
36831081,https://github.com/mozilla/fxa,fxa,Monorepo for Firefox Accounts,555,202,16830,30475,191,4447,2024-05-15T16:40:43Z,0,aws;firebase,aws_cloudformation_and_sam;firebase,45,0,0,0
36956204,https://github.com/auth0/wt-cli,wt-cli,Webtask CLI - all you need is code,320,72,283,624,39,2919,2023-06-02T17:15:10Z,0,,,2,0,0,0
36973196,https://github.com/Surnet/swagger-jsdoc,swagger-jsdoc,Generates swagger/openapi specification based on jsDoc comments and YAML files.,1627,229,393,442,59,3790,2023-08-04T14:11:39Z,0,,,2,0,0,0
37145035,https://github.com/d3/d3-random,d3-random,Generate random numbers from various distributions.,137,38,49,147,11,3041,2023-10-06T15:13:14Z,0,,,1,0,0,0
38255391,https://github.com/aquasecurity/cloudsploit,cloudsploit,Cloud Security Posture Management (CSPM),3145,650,2014,6109,72,3220,2024-04-22T13:04:15Z,0,,,1,0,0,0
38831886,https://github.com/owen2345/camaleon-cms,camaleon-cms,Camaleon CMS is a dynamic and advanced content management system based on Ruby on Rails,1190,288,1067,2058,54,3114,2024-01-17T23:10:47Z,0,,,1,0,0,0
39045277,https://github.com/kovidgoyal/rapydscript-ng,rapydscript-ng,A transpiler for a Python like language to JavaScript,187,45,177,1098,8,3740,2023-07-26T10:12:59Z,0,,,1,0,0,0
39240243,https://github.com/apache/incubator-kie-docs,incubator-kie-docs,"Documentation for Drools, OptaPlanner and jBPM",38,181,4536,2404,101,3085,2023-09-13T20:16:34Z,0,,,0,0,0,0
39315600,https://github.com/be5invis/Iosevka,Iosevka,"Versatile typeface for code, from code.",18233,549,2315,4697,64,3220,2024-05-11T12:31:55Z,0,,,14,0,0,0
39475511,https://github.com/BranchMetrics/cordova-ionic-phonegap-branch-deep-linking-attribution,cordova-ionic-phonegap-branch-deep-linking-attribution,"The Branch Cordova Ionic Phonegap SDK for deep linking and attribution. Branch helps mobile apps grow with deep links / deeplinks that power paid acquisition and re-engagement campaigns, referral programs, content sharing, deep linked emails, smart banners, custom user onboarding, and more. ",235,144,728,1612,48,3145,2024-03-01T01:35:08Z,0,,,1,0,0,0
39573021,https://github.com/neo4j/neo4j-javascript-driver,neo4j-javascript-driver,Neo4j Bolt driver for JavaScript,830,143,1187,1741,51,3199,2024-04-25T11:32:25Z,0,,,7,0,0,0
39630849,https://github.com/s9w/font_compare,font_compare,Programming font comparison,370,13,26,69,2,3135,2024-02-18T15:31:39Z,0,,,0,0,0,0
39725880,https://github.com/grzegorzmazur/yacas,yacas,Computer calculations made easy,114,24,356,4094,18,8533,2024-03-21T11:56:34Z,0,,,0,0,0,0
39890170,https://github.com/alphagov/pay-frontend,pay-frontend,Payments Frontend application in NodeJS,10,12,3838,6013,72,3213,2024-05-15T13:35:30Z,0,,,1,0,0,0
39971972,https://github.com/richardgirges/express-fileupload,express-fileupload,Simple express file upload middleware that wraps around busboy ,1499,255,372,528,36,3150,2024-03-14T22:37:23Z,0,,,1,0,0,0
